visit,day_obs,seq_num,rotator_angle,science_program,band,alt,az,mjd
2025092100229,20250921,229,24.529872033971344,BLOCK-T606,i,1.05814713499446,5.1819846217981,60940.210796377156
2025092100232,20250921,232,24.544963637424132,BLOCK-T606,i,1.04766672474737,5.16991723582543,60940.213543303
2025092100235,20250921,235,24.545996998431917,BLOCK-T606,i,1.04769491167315,5.16995966777493,60940.21518806495
2025092100238,20250921,238,24.54400641242728,BLOCK-T606,i,1.04766623843869,5.16991642267453,60940.21683574845
2025092100241,20250921,241,24.544907880309864,BLOCK-T606,i,1.04769540569295,5.16995181047663,60940.2184761632
2025092100244,20250921,244,24.543608414400552,BLOCK-T606,i,1.04767605377504,5.16993113536915,60940.220124297906
2025092100247,20250921,247,24.55847601954514,BLOCK-T606,i,1.03718649785878,5.1561123780083,60940.2227488599
2025092100250,20250921,250,24.55842922233353,BLOCK-T606,i,1.03719415255688,5.15612336663261,60940.2243959678
2025092100253,20250921,253,24.557794954245225,BLOCK-T606,i,1.03718946437867,5.15611664721113,60940.2260443856
2025092100256,20250921,256,24.55829922395634,BLOCK-T606,i,1.03720676024332,5.15614161074085,60940.2276919225
2025092100259,20250921,259,24.558135921669447,BLOCK-T606,i,1.03720685453142,5.1561458793784,60940.229336777295
2025092100262,20250921,262,24.569091565694578,BLOCK-T606,i,1.02844155946463,5.1440093461075,60940.2318687174
2025092100265,20250921,265,24.56857470461472,BLOCK-T606,i,1.02843897032803,5.14400573637733,60940.233518582754
2025092100268,20250921,268,24.56987495565363,BLOCK-T606,i,1.02846676888101,5.1440447587304,60940.2351651783
2025092100271,20250921,271,24.569290012252054,BLOCK-T606,i,1.02846314982464,5.14403968280027,60940.236810920105
2025102600419,20251026,419,0.3027600661732312,BLOCK-T614_triplets,i,1.04748773351001,3.14632288990874,60975.26545373325
2025102600422,20251026,422,0.2986593668024369,BLOCK-T614_triplets,i,1.04748783869528,3.14629783154094,60975.26715278555
2025102600425,20251026,425,0.2974119402621171,BLOCK-T614_triplets,i,1.04748782849074,3.14630128228696,60975.26886052935
2025102600428,20251026,428,0.29729419396140877,BLOCK-T614_triplets,i,1.04748770206525,3.14631935853364,60975.270563142054
2025102600431,20251026,431,0.2950561079461807,BLOCK-T614_triplets,i,1.04748778637969,3.14630848976089,60975.27226178725
2025102600434,20251026,434,0.2916665439735446,BLOCK-T614_triplets,i,1.04748784331272,3.14629311223632,60975.273955403696
2025102600437,20251026,437,0.2921623118524095,BLOCK-T614_triplets,i,1.04748776033734,3.14630910415271,60975.2756447891
2025102600440,20251026,440,0.329335494681995,BLOCK-T614_triplets,i,1.04748627065915,3.14669637021865,60975.277398218546
2025102600443,20251026,443,0.28968679955824067,BLOCK-T614_triplets,i,1.04748772672238,3.14631725235025,60975.2791041952
2025102600446,20251026,446,0.2895413267104084,BLOCK-T614_triplets,i,1.04748769343064,3.14632968186553,60975.2808059499
2025102600449,20251026,449,0.2885883710320157,BLOCK-T614_triplets,i,1.04748768692006,3.14633007657017,60975.282507654
2025102600452,20251026,452,0.28492597437469996,BLOCK-T614_triplets,i,1.04748778938103,3.14630686326638,60975.2842185715
2025102600505,20251026,505,-0.1408997340466219,BLOCK-T614_triplets,i,1.05109143417555,1.56916797755576,60975.3229562989
2025102600508,20251026,508,-0.1402491536938916,BLOCK-T614_triplets,i,1.05111070852049,1.56915480808009,60975.3246288004
2025102600511,20251026,511,-0.1395716396417234,BLOCK-T614_triplets,i,1.05108852985257,1.56916784389346,60975.32629569195
2025102600514,20251026,514,-0.13887603524194106,BLOCK-T614_triplets,i,1.05109039391271,1.5691667424513,60975.327977178706
2025102600517,20251026,517,-0.13816136022402192,BLOCK-T614_triplets,i,1.05108494764336,1.56916994402582,60975.3296487365
2025102600520,20251026,520,-0.1374461805467232,BLOCK-T614_triplets,i,1.05109518113499,1.56916573235277,60975.331319515346
2025102600523,20251026,523,-0.1366995700586471,BLOCK-T614_triplets,i,1.05111828412186,1.56915032858138,60975.3330047043
2025102600526,20251026,526,-0.13594317686832075,BLOCK-T614_triplets,i,1.05108673620837,1.56916880515977,60975.334678072104
2025102600529,20251026,529,-0.13517572595214739,BLOCK-T614_triplets,i,1.05111604263225,1.56915162616179,60975.3363581136
2025102600532,20251026,532,-0.1343826628110735,BLOCK-T614_triplets,i,1.05109143094335,1.5691660733304,60975.338034854896
2025102600535,20251026,535,-0.13356602903307088,BLOCK-T614_triplets,i,1.05109621858119,1.56916697312285,60975.3397168503
2025102600538,20251026,538,-0.13276194131612779,BLOCK-T614_triplets,i,1.05109423950065,1.56916445874524,60975.34137822765
2025102700093,20251027,93,0.011315242646739191,BLOCK-T492,i,1.40067014766742,1.56898275919202,60976.0745563073
2025102700096,20251027,96,0.006986418043660498,BLOCK-T492,i,1.40063580431016,1.56900339203221,60976.078763564496
2025102700099,20251027,99,0.002599414055989089,BLOCK-T492,i,1.40062550525089,1.56900961907178,60976.0830382946
2025102700102,20251027,102,-0.0017694031981421976,BLOCK-T492,i,1.40058428250973,1.56903434991296,60976.087311180905
2025102700105,20251027,105,-0.006138138284465854,BLOCK-T492,i,1.40062921568639,1.56900961470373,60976.09152971415
2025102700108,20251027,108,-0.010596532174214161,BLOCK-T492,i,1.40064040110925,1.56900124146172,60976.09587703355
2025110700107,20251107,107,-0.6138045445789108,BLOCK-T614_triplets,i,1.04747453409876,6.27374245811151,60987.086158736696
2025110700110,20251107,110,-0.6096839466864644,BLOCK-T614_triplets,i,1.04747484041967,6.27386360333564,60987.08799920675
2025110700113,20251107,113,-0.6113924673775697,BLOCK-T614_triplets,i,1.04747481705543,6.27386279295974,60987.08984068455
2025110700116,20251107,116,-0.6127446028937225,BLOCK-T614_triplets,i,1.04747493424603,6.27386894165706,60987.09168088155
2025110700119,20251107,119,-0.618033842546537,BLOCK-T614_triplets,i,1.04747447476467,6.27379200743748,60987.093528499696
2025110700122,20251107,122,-0.617614068262919,BLOCK-T614_triplets,i,1.04747488839486,6.27383749785009,60987.0953748748
2025110700125,20251107,125,-0.6175158338324879,BLOCK-T614_triplets,i,1.04747499538092,6.27386576742781,60987.0972181604
2025110700128,20251107,128,-0.6193465202060545,BLOCK-T614_triplets,i,1.04747496153509,6.27386198543591,60987.09906593835
2025110700131,20251107,131,-0.6237063305357132,BLOCK-T614_triplets,i,1.04747474871733,6.27381455194798,60987.10090967665
2025110700134,20251107,134,-0.6226506568756077,BLOCK-T614_triplets,i,1.04747499468831,6.27386544988348,60987.102756499546
2025110700137,20251107,137,-0.6300660146576462,BLOCK-T614_triplets,i,1.04747432331267,6.27374852369384,60987.10460589775
2025110700140,20251107,140,-0.6260153494072335,BLOCK-T614_triplets,i,1.04747487421932,6.27385627487961,60987.106449091254
2025110700200,20251107,200,0.02320593656545065,BLOCK-T614_triplets,i,1.04324922949477,4.7103922423651,60987.1475216923
2025110700203,20251107,203,0.021363407778564863,BLOCK-T614_triplets,i,1.04325298508882,4.71039258765938,60987.14937974085
2025110700206,20251107,206,0.019512124858035742,BLOCK-T614_triplets,i,1.04325426550467,4.71039878983319,60987.1512345319
2025110700209,20251107,209,0.01767091641313609,BLOCK-T614_triplets,i,1.04324526667006,4.7103918059777,60987.1530859431
2025110700212,20251107,212,0.015827742341265265,BLOCK-T614_triplets,i,1.04323535404427,4.71038605526106,60987.15494631995
2025110700215,20251107,215,0.013972783158721932,BLOCK-T614_triplets,i,1.04327700574552,4.71041014613806,60987.1567822773
2025110700218,20251107,218,0.012149453457943906,BLOCK-T614_triplets,i,1.04325412398016,4.71039689828802,60987.15862185605
2025110700221,20251107,221,0.010302974929384876,BLOCK-T614_triplets,i,1.04324389778408,4.71038910423006,60987.160472357544
2025110700224,20251107,224,0.008460970631756952,BLOCK-T614_triplets,i,1.04326633863019,4.71040392448147,60987.162310629
2025110700227,20251107,227,0.006616735393139201,BLOCK-T614_triplets,i,1.043243410044,4.71039061878047,60987.16416471885
2025110700230,20251107,230,0.004770690524235627,BLOCK-T614_triplets,i,1.04324595646928,4.71039206898566,60987.166005150095
2025110700233,20251107,233,0.00292335967221522,BLOCK-T614_triplets,i,1.04327500219254,4.71040888445916,60987.167849336445
2025111200415,20251112,415,30.34279833342634,BLOCK-T614_triplets,i,1.04599983692632,3.4956524872836,60992.306716787
2025111200418,20251112,418,30.341332186471224,BLOCK-T614_triplets,i,1.04600384195443,3.49564373257599,60992.3085764014
2025111200421,20251112,421,30.342658565768577,BLOCK-T614_triplets,i,1.045995975085,3.49566717772686,60992.310441949405
2025111200424,20251112,424,30.33960172125158,BLOCK-T614_triplets,i,1.04600296260934,3.49564306104625,60992.3123013085
2025111200427,20251112,427,30.340381720019344,BLOCK-T614_triplets,i,1.04599606083085,3.4956638029078,60992.31416234805
2025111200430,20251112,430,30.33713586574312,BLOCK-T614_triplets,i,1.04600499137353,3.49563716375584,60992.316021539446
2025111200433,20251112,433,30.33902864515383,BLOCK-T614_triplets,i,1.04599850373315,3.49565655683446,60992.3178874598
2025111200436,20251112,436,30.335882745423515,BLOCK-T614_triplets,i,1.046003039305,3.49564321550174,60992.31974960595
2025111200439,20251112,439,30.33762880528319,BLOCK-T614_triplets,i,1.04599507994827,3.49566707275878,60992.3216129586
2025111200442,20251112,442,30.33983912408768,BLOCK-T614_triplets,i,1.04598625777688,3.49569345659183,60992.32348091075
2025111200445,20251112,445,30.336345084577058,BLOCK-T614_triplets,i,1.04599707699066,3.49566112312888,60992.32536004165
2025111200448,20251112,448,30.337129313276538,BLOCK-T614_triplets,i,1.04599035778571,3.49568117072112,60992.32723179375
2025111400384,20251114,384,-0.12572609242219568,BLOCK-T614_triplets,i,1.04323869451854,4.71038906320945,60994.3019223531
2025111400387,20251114,387,-0.1267733490269027,BLOCK-T614_triplets,i,1.04325268415831,4.71039540737056,60994.30376163735
2025111400390,20251114,390,-0.12776007869461173,BLOCK-T614_triplets,i,1.04327045058617,4.71040563587082,60994.30559995675
2025111400393,20251114,393,-0.12871065056015613,BLOCK-T614_triplets,i,1.04325082476178,4.71039422649415,60994.3074412228
2025111400396,20251114,396,-0.12966180602383695,BLOCK-T614_triplets,i,1.04326522119793,4.7104025605008,60994.3092783952
2025111400399,20251114,399,-0.13057930883452554,BLOCK-T614_triplets,i,1.04323292373557,4.71038383049206,60994.311129032794
2025111400402,20251114,402,-0.13148345072278092,BLOCK-T614_triplets,i,1.04323330291966,4.71038585670161,60994.31296606611
2025111400405,20251114,405,-0.13238132800586452,BLOCK-T614_triplets,i,1.0432536412149,4.7103976456746,60994.3148090273
2025111400408,20251114,408,-0.1332443877772919,BLOCK-T614_triplets,i,1.04325347133932,4.71039752272687,60994.3166402691
2025111400411,20251114,411,-0.13408976002698622,BLOCK-T614_triplets,i,1.04323279449345,4.71038557764108,60994.318488617195
2025111400414,20251114,414,-0.1349266397689569,BLOCK-T614_triplets,i,1.04325478772502,4.71039829639188,60994.3203258945
2025111400417,20251114,417,-0.1357378036991721,BLOCK-T614_triplets,i,1.04325237257352,4.71039328128041,60994.3221660778
2025121900177,20251219,177,-0.14375240356587804,BLOCK-T614_triplets,i,1.0436237996178,4.71005658625748,61029.238876196
2025121900180,20251219,180,-0.14439145125701822,BLOCK-T614_triplets,i,1.04358617483131,4.710032965935,61029.240758415544
2025121900183,20251219,183,-0.14503191495416567,BLOCK-T614_triplets,i,1.04355338099424,4.71001393900169,61029.24267225215
2025121900186,20251219,186,-0.14566069263636083,BLOCK-T614_triplets,i,1.04361935016118,4.71005217782951,61029.244525529444
2025121900189,20251219,189,-0.14623201168929714,BLOCK-T614_triplets,i,1.04356679525494,4.71002177167833,61029.2463906865
2025121900192,20251219,192,-0.1468270215042274,BLOCK-T614_triplets,i,1.04356380541698,4.71001999926529,61029.248312228796
2025121900195,20251219,195,-0.14739752516185692,BLOCK-T614_triplets,i,1.04358051366634,4.71002970086318,61029.25024393475
2025121900198,20251219,198,-0.14791776992273709,BLOCK-T614_triplets,i,1.04357166282066,4.71002641077785,61029.252110327
2025121900201,20251219,201,-0.14842636194932857,BLOCK-T614_triplets,i,1.04356650246313,4.71002153834743,61029.2539714339
2025121900204,20251219,204,-0.14892020446949816,BLOCK-T614_triplets,i,1.04359520575711,4.7100381350202,61029.25583432365
2025121900207,20251219,207,-0.14940096381644183,BLOCK-T614_triplets,i,1.04360945041804,4.7100482511524,61029.2577341139
2025121900210,20251219,210,-0.149841078035083,BLOCK-T614_triplets,i,1.04361061816838,4.7100470360125,61029.259608592605
2026031500122,20260315,122,-0.12690733855682187,BLOCK-T614_triplets,i,1.21878397306936,4.71058107081745,61115.087210054946
2026031500125,20260315,125,-0.12599392713112353,BLOCK-T614_triplets,i,1.21878162630214,4.71057970900744,61115.0889709946
2026031500128,20260315,128,59.89341140372435,BLOCK-T614_triplets,i,1.21874391530807,4.7108844061667,61115.09671723195
2026031500131,20260315,131,59.89393375262533,BLOCK-T614_triplets,i,1.21875038775708,4.71088820673566,61115.098488493546
2026031500134,20260315,134,59.89473382881374,BLOCK-T614_triplets,i,1.21873526545951,4.71087949349883,61115.1002504444
2026031500137,20260315,137,59.89552691360246,BLOCK-T614_triplets,i,1.21874577230353,4.71088569519086,61115.1019982856
2026031500140,20260315,140,59.896352936176264,BLOCK-T614_triplets,i,1.21873017076196,4.71087668554978,61115.10374602895
2026031500143,20260315,143,59.89718301892247,BLOCK-T614_triplets,i,1.21874122260231,4.71088127325406,61115.10548030615
2026031500146,20260315,146,59.89804443509335,BLOCK-T614_triplets,i,1.21873890372443,4.71088175517835,61115.1072426096
2026031500149,20260315,149,59.89892317355153,BLOCK-T614_triplets,i,1.21874018963503,4.71088253659023,61115.10900716105
2026031500152,20260315,152,59.89982146765983,BLOCK-T614_triplets,i,1.2187337128918,4.7108787662379,61115.11076362485
2026031500155,20260315,155,59.900747304447385,BLOCK-T614_triplets,i,1.21873992888824,4.71088238007275,61115.112524346405
2026031500158,20260315,158,59.901673375458714,BLOCK-T614_triplets,i,1.21874060663595,4.71088278739977,61115.11427781305
2026031500161,20260315,161,59.90260662632603,BLOCK-T614_triplets,i,1.2187446288871,4.7108833445573,61115.116018783345
2026031500184,20260315,184,-60.11436173055142,BLOCK-T614_triplets,i,1.21872092835745,4.71031757323328,61115.1379267094
2026031500187,20260315,187,-60.11319534223968,BLOCK-T614_triplets,i,1.21871857290944,4.71031623443263,61115.13968026555
2026031500190,20260315,190,-60.11202031566772,BLOCK-T614_triplets,i,1.21871156710005,4.71031220380879,61115.141412033
2026031500193,20260315,193,-60.11082447712729,BLOCK-T614_triplets,i,1.21871073887001,4.71031177670993,61115.143160242296
2026031500196,20260315,196,-60.10959608359692,BLOCK-T614_triplets,i,1.21871161613725,4.71031227254776,61115.1449315926
2026031500199,20260315,199,-60.10839128187571,BLOCK-T614_triplets,i,1.21872143747628,4.71031797842124,61115.146680442005
2026031500202,20260315,202,-60.10712452546935,BLOCK-T614_triplets,i,1.21872225240809,4.71031669966841,61115.14843719745
2026031500205,20260315,205,-60.10586347858896,BLOCK-T614_triplets,i,1.21872537799876,4.71031850811786,61115.1501950096
2026031500208,20260315,208,-60.104584653066674,BLOCK-T614_triplets,i,1.21871810590165,4.71031431012709,61115.15195165365
2026031500211,20260315,211,-60.103303171698734,BLOCK-T614_triplets,i,1.21872670209558,4.71031748456832,61115.1537047122
2026031500214,20260315,214,-60.10198428148882,BLOCK-T614_triplets,i,1.21871453172679,4.71031408398418,61115.155467004006
2026031500217,20260315,217,-60.1006512687701,BLOCK-T614_triplets,i,1.21871400284532,4.71031369652536,61115.1572256458
2026031500230,20260315,230,-0.07502142693801227,BLOCK-T614_triplets,i,1.21878781191584,4.71058387497014,61115.1717464147
2026031500233,20260315,233,-0.0735625879404,BLOCK-T614_triplets,i,1.21879107750725,4.71058573643358,61115.1735122916
2026031500236,20260315,236,-0.07211102456878979,BLOCK-T614_triplets,i,1.21879122683523,4.71058395710231,61115.1752609074
2026031500239,20260315,239,-0.07064017678753048,BLOCK-T614_triplets,i,1.21878387397912,4.71058152977094,61115.1770259712
2026031500242,20260315,242,-0.06913692348966781,BLOCK-T614_triplets,i,1.218757894928,4.7105663770596,61115.1787894682
2026031500245,20260315,245,-0.06766199722552307,BLOCK-T614_triplets,i,1.21879022406599,4.71058503119919,61115.1805419526
2026031500248,20260315,248,-0.06616107502083411,BLOCK-T614_triplets,i,1.21877539202064,4.71057643360647,61115.18229044685
2026031500251,20260315,251,-0.06464026146443061,BLOCK-T614_triplets,i,1.21876514689306,4.71057051889527,61115.184047138944
2026031500254,20260315,254,-0.06310819748940721,BLOCK-T614_triplets,i,1.21877783556939,4.71057781223988,61115.1858132602
2026031500257,20260315,257,-0.06155974515817052,BLOCK-T614_triplets,i,1.21878204210253,4.71058027481757,61115.18759213345
2026031500260,20260315,260,-0.06000512287202557,BLOCK-T614_triplets,i,1.21876551148605,4.71056702760345,61115.189351400404
2026031500263,20260315,263,-0.058448873251676484,BLOCK-T614_triplets,i,1.2187806808815,4.71057938901572,61115.1911029772
2026031500276,20260315,276,14.959708900876672,BLOCK-T614_triplets,i,1.21878876176922,4.71067022162918,61115.206018655546
2026031500279,20260315,279,14.961426934247054,BLOCK-T614_triplets,i,1.2187473974112,4.71064993687112,61115.207773083195
2026031500282,20260315,282,14.96308747029097,BLOCK-T614_triplets,i,1.21878157828078,4.71066798581108,61115.2095342909
2026031500285,20260315,285,14.964770850718896,BLOCK-T614_triplets,i,1.21878170041204,4.71066621956468,61115.21130186895
2026031500288,20260315,288,14.966461853757227,BLOCK-T614_triplets,i,1.21877711317105,4.71066527874469,61115.21306875635
2026031500291,20260315,291,14.968150718195753,BLOCK-T614_triplets,i,1.21877781673023,4.71066385237748,61115.21483223155
2026031500294,20260315,294,14.969820229704686,BLOCK-T614_triplets,i,1.21877989988786,4.71066687793247,61115.21656268565
2026031500297,20260315,297,14.971521264919486,BLOCK-T614_triplets,i,1.218780476606,4.71066717090652,61115.2183163417
2026031500300,20260315,300,14.973223692378049,BLOCK-T614_triplets,i,1.21879009214576,4.71067080460959,61115.22007477455
2026031500303,20260315,303,14.974942038589743,BLOCK-T614_triplets,i,1.21877876173531,4.7106642061702,61115.221822470354
2026031500306,20260315,306,14.976655429431496,BLOCK-T614_triplets,i,1.21877976625917,4.71066663469636,61115.2235742561
2026031500309,20260315,309,14.978388883066128,BLOCK-T614_triplets,i,1.21878055385575,4.71066529566445,61115.225336372896
2026031500322,20260315,322,-15.021048913555282,BLOCK-T614_triplets,i,1.2187730375423,4.71049704532692,61115.235053558645
2026031500325,20260315,325,-15.019267381706817,BLOCK-T614_triplets,i,1.21878854770475,4.71050418361865,61115.23680646455
2026031500328,20260315,328,-15.017486288347692,BLOCK-T614_triplets,i,1.21877465216838,4.71049800133231,61115.238556756754
2026031500331,20260315,331,-15.015704808765713,BLOCK-T614_triplets,i,1.21878279308282,4.71050267271042,61115.240317876
2026031500334,20260315,334,-15.013913691907792,BLOCK-T614_triplets,i,1.21877075888231,4.71049384583365,61115.24207662115
2026031500337,20260315,337,-15.012118450157041,BLOCK-T614_triplets,i,1.21877979327119,4.71050092107129,61115.243834238354
2026031500340,20260315,340,-15.010260679613925,BLOCK-T614_triplets,i,1.21877363226845,4.71049553297338,61115.245597265195
2026031500343,20260315,343,-15.008476186411446,BLOCK-T614_triplets,i,1.2187824096045,4.71050059462386,61115.2473417982
2026031500346,20260315,346,-15.006650206196108,BLOCK-T614_triplets,i,1.21878425039275,4.71050345157855,61115.2491160818
2026031500349,20260315,349,-15.004864352446946,BLOCK-T614_triplets,i,1.21879062661433,4.71050533784353,61115.25088221225
2026031500352,20260315,352,-15.003038405922327,BLOCK-T614_triplets,i,1.218771094801,4.71049407384582,61115.2526488706
2026031500355,20260315,355,-15.001170661067977,BLOCK-T614_triplets,i,1.21879043083492,4.71050523493743,61115.25441342145
2026031600647,20260316,647,60.10728874658663,BLOCK-T614_triplets,i,1.21870711346742,4.71086419666653,61116.33744479445
2026031600650,20260316,650,60.108990330148806,BLOCK-T614_triplets,i,1.21870777099074,4.71086459882898,61116.339204572956
2026031600653,20260316,653,60.110673122829006,BLOCK-T614_triplets,i,1.21872659213404,4.71087546257205,61116.340955899155
2026031600656,20260316,656,60.11236379006773,BLOCK-T614_triplets,i,1.21868787352241,4.71085307833685,61116.3427208912
2026031600659,20260316,659,60.11405622244463,BLOCK-T614_triplets,i,1.21866969189443,4.71084073054903,61116.34449230305
2026031600662,20260316,662,60.11571684420825,BLOCK-T614_triplets,i,1.21873723334553,4.71088170114842,61116.346252974705
2026031600665,20260316,665,60.11739887209824,BLOCK-T614_triplets,i,1.21872077282178,4.71087216231174,61116.34803049885
2026031600668,20260316,668,60.11904076154856,BLOCK-T614_triplets,i,1.21874159830301,4.71088236410266,61116.349791339
2026031600671,20260316,671,60.120691238080795,BLOCK-T614_triplets,i,1.21873272206141,4.71087904742362,61116.3515612178
2026031600674,20260316,674,60.1223299757648,BLOCK-T614_triplets,i,1.21872095839666,4.71087221183771,61116.3533201402
2026031600677,20260316,677,60.12395257300151,BLOCK-T614_triplets,i,1.21873026008909,4.71087764003816,61116.35508320015
2026031600680,20260316,680,60.12557088243678,BLOCK-T614_triplets,i,1.21873014382197,4.71087389049828,61116.35684692905
2026031600693,20260316,693,-59.89703359988372,BLOCK-T614_triplets,i,1.2187135430666,4.71031337308957,61116.3654378386
2026031600696,20260316,696,-59.89547846855542,BLOCK-T614_triplets,i,1.21871909567557,4.71031658888594,61116.3672034311
2026031600699,20260316,699,-59.89394591814105,BLOCK-T614_triplets,i,1.2186595600788,4.71028216450206,61116.3689461354
2026031600702,20260316,702,-59.89243623232322,BLOCK-T614_triplets,i,1.21871811830225,4.71031598684671,61116.37070185985
2026031600705,20260316,705,-59.89091382259756,BLOCK-T614_triplets,i,1.21872765220569,4.71032150883819,61116.372470800896
2026031600708,20260316,708,-59.88941171040017,BLOCK-T614_triplets,i,1.21872892334049,4.71032221962257,61116.3742286084
2026031600711,20260316,711,-59.88790966940438,BLOCK-T614_triplets,i,1.21871883986945,4.71031641718307,61116.376000443095
2026031600714,20260316,714,-59.886412602176364,BLOCK-T614_triplets,i,1.21872866143934,4.71032213124665,61116.37776352069
2026031600717,20260316,717,-59.884968541877946,BLOCK-T614_triplets,i,1.21873316344241,4.71032471727309,61116.37951371405
2026031600720,20260316,720,-59.88350587874586,BLOCK-T614_triplets,i,1.21872317536767,4.71031897796477,61116.3812658371
2026031600723,20260316,723,-59.882042095627156,BLOCK-T614_triplets,i,1.21870947768856,4.71031109304496,61116.3830446999
2026031600726,20260316,726,-59.88061421790359,BLOCK-T614_triplets,i,1.21872438130422,4.71031969144707,61116.3848011515
2026031600737,20260316,737,0.1407302626811669,BLOCK-T614_triplets,i,1.21879665101291,4.71058992747301,61116.393642244395
2026031600740,20260316,740,0.14207434460117277,BLOCK-T614_triplets,i,1.21875894024971,4.71057183237948,61116.3954206873
2026031600743,20260316,743,0.1434065061934814,BLOCK-T614_triplets,i,1.21877899868196,4.71058159791792,61116.3971850014
2026031600746,20260316,746,0.1447361093211334,BLOCK-T614_triplets,i,1.21876693566863,4.71057646833786,61116.39894874625
2026031600749,20260316,749,0.1460606940225382,BLOCK-T614_triplets,i,1.21877492079067,4.71057382825679,61116.4007249876
2026031600752,20260316,752,0.14736613812534535,BLOCK-T614_triplets,i,1.21879500244865,4.71058908770911,61116.4025087054
2026031600755,20260316,755,0.14866583308552206,BLOCK-T614_triplets,i,1.21876581021404,4.71057221802684,61116.40428452715
2026031600758,20260316,758,0.1499301377720081,BLOCK-T614_triplets,i,1.21877887738184,4.7105797269347,61116.4060403817
2026031600761,20260316,761,0.15118513309526027,BLOCK-T614_triplets,i,1.21879148386775,4.71058699950537,61116.4078152853
2026031600764,20260316,764,0.1524118159179776,BLOCK-T614_triplets,i,1.21879411691619,4.71058850877558,61116.4095626001
2026031600767,20260316,767,0.1536444749549811,BLOCK-T614_triplets,i,1.21879216346243,4.71058740914488,61116.41134456195
2026031700064,20260317,64,14.115445842229088,BLOCK-T614_triplets,i,1.22258346969746,6.27104502678413,61117.06976520315
2026031700067,20260317,67,14.116437180173534,BLOCK-T614_triplets,i,1.22258346928189,6.27103833264594,61117.0715786047
2026031700070,20260317,70,14.11265788595177,BLOCK-T614_triplets,i,1.22258307726132,6.27093840544568,61117.073373464256
2026031700073,20260317,73,14.114939041072155,BLOCK-T614_triplets,i,1.22258313576427,6.27095437188604,61117.0751667754
2026031700076,20260317,76,14.118987194795217,BLOCK-T614_triplets,i,1.22258349670948,6.2710304558584,61117.076955707846
2026031700079,20260317,79,14.120841084259176,BLOCK-T614_triplets,i,1.22258340394513,6.27103679333254,61117.0787436243
2026031700082,20260317,82,14.12053096457849,BLOCK-T614_triplets,i,1.22258337180776,6.27102110416052,61117.080548547296
2026031700085,20260317,85,14.123068693107836,BLOCK-T614_triplets,i,1.22258337162306,6.271029500065,61117.082345727045
2026031700088,20260317,88,14.121120470292864,BLOCK-T614_triplets,i,1.2225832017013,6.27098601493386,61117.084160889644
2026031700091,20260317,91,14.121660907168913,BLOCK-T614_triplets,i,1.22258320137808,6.27096526586502,61117.08594069345
2026031700094,20260317,94,14.128773875826422,BLOCK-T614_triplets,i,1.22258363417064,6.2710848076618,61117.087742082
2026031700097,20260317,97,14.128011013338993,BLOCK-T614_triplets,i,1.22258346046259,6.27104709616029,61117.08953039395
2026031700110,20260317,110,-15.118375466336177,BLOCK-T614_triplets,i,1.21876514196903,4.71049135893854,61117.10984590135
2026031700113,20260317,113,-15.117400879778351,BLOCK-T614_triplets,i,1.21878104890801,4.71049877203194,61117.111606270555
2026031700116,20260317,116,-15.116418701733327,BLOCK-T614_triplets,i,1.21877691182115,4.7104963557299,61117.11337209535
2026031700119,20260317,119,-15.115446095350306,BLOCK-T614_triplets,i,1.21877960554274,4.71049796990394,61117.115126289296
2026031700122,20260317,122,-15.114420733566275,BLOCK-T614_triplets,i,1.21876806369976,4.71049310613252,61117.1168959206
2026031700125,20260317,125,-15.11339096175077,BLOCK-T614_triplets,i,1.21878708533225,4.71050228319837,61117.11865493985
2026031700128,20260317,128,-15.112340318168375,BLOCK-T614_triplets,i,1.21876447858156,4.71048899931835,61117.1204153077
2026031700131,20260317,131,-15.111272656193298,BLOCK-T614_triplets,i,1.2187715618254,4.71049494130416,61117.1221835626
2026031700134,20260317,134,-15.110215799677988,BLOCK-T614_triplets,i,1.21878374152142,4.71049822163204,61117.123938821795
2026031700137,20260317,137,-15.10912402460904,BLOCK-T614_triplets,i,1.21877763777492,4.71049832525758,61117.12571394955
2026031700140,20260317,140,-15.10797898183711,BLOCK-T614_triplets,i,1.21877926140501,4.71049747148383,61117.127465020356
2026031700143,20260317,143,-15.106864907901816,BLOCK-T614_triplets,i,1.2187670416758,4.71049036428234,61117.1292315904
2026031700156,20260317,156,14.908733370692596,BLOCK-T614_triplets,i,1.21877973709358,4.71066480646452,61117.138910638096
2026031700159,20260317,159,14.90995161054596,BLOCK-T614_triplets,i,1.21877194382614,4.71066031590438,61117.1406677695
2026031700162,20260317,162,14.91118258007863,BLOCK-T614_triplets,i,1.21878541261878,4.71066804786537,61117.14240963195
2026031700165,20260317,165,14.912439322118656,BLOCK-T614_triplets,i,1.21878793480251,4.71067128813567,61117.1441657542
2026031700168,20260317,168,14.913701274538894,BLOCK-T614_triplets,i,1.21877904138404,4.71066433684784,61117.145946124554
2026031700171,20260317,171,14.915020255702135,BLOCK-T614_triplets,i,1.21878021984683,4.71066498108372,61117.14771841935
2026031700174,20260317,174,14.916329173327894,BLOCK-T614_triplets,i,1.21878990843448,4.71067238533825,61117.1494924899
2026031700177,20260317,177,14.917634812151125,BLOCK-T614_triplets,i,1.21878123129686,4.71066541406017,61117.15123434925
