ordinal,day_obs,build_used,branch,visits,pairs,first_mjd,last_mjd,mean_mjd,resid_rms_z5,corr_z5,resid_rms_z6,corr_z6,resid_rms_z7,corr_z7,resid_rms_z8,corr_z8,resid_rms_combined,corr_combined,cwfs_resid_rms_combined,cwfs_corr_combined,block_index
178,20260402,False,tarts,12,25588,61133.1813329475,61133.2006809054,61133.190987647315,0.0690353748082629,0.5900374258327341,0.08210414035708656,0.5299487988015242,0.042879743956583054,0.4602685326320815,0.041892277808642825,0.44014361605216384,0.06144226603176379,0.5050995933296258,0.07968787118896595,0.5269838872174009,93
179,20260402,False,danish,12,23744,61133.214764025,61133.2342256667,61133.22449909816,0.10234444520214506,0.8251579210672997,0.0920469640271582,0.8955355875511671,0.05377658894520801,0.9186520719240953,0.07327946639085801,0.8368618346519713,0.08247549751814563,0.8690518537986334,0.09121992086292198,0.7923920318201788,94
179,20260402,False,tarts,12,23744,61133.214764025,61133.2342256667,61133.22449909816,0.08669641388605327,0.4338845522182185,0.062179950227183485,0.6854215894268337,0.03357280762362906,0.6703206568912766,0.0549132684718389,0.23795985107027284,0.062300110066014984,0.5068966624016504,0.07800770537500845,0.5280698964941202,94
180,20260402,False,danish,12,32168,61133.2405421764,61133.26007900555,61133.250311103904,0.09451432746551082,0.836851276947771,0.0805213634927757,0.9107772081885691,0.0423624311084406,0.9387343290449317,0.06657803803616372,0.8474103766512998,0.07355925977257344,0.8834432977081429,0.08870915195409397,0.8098961378680736,95
180,20260402,False,tarts,12,32168,61133.2405421764,61133.26007900555,61133.250311103904,0.08881511431956035,0.46849572601011563,0.07062670551386514,0.6227371596659165,0.04296750643583037,0.5115158536872266,0.06167583726533896,0.19867339038785195,0.06805580720084162,0.45035553243777765,0.08290654780229002,0.5646798371546188,95
181,20260402,False,danish,12,35850,61133.28268225935,61133.30226109465,61133.292494870424,0.09389587348002726,0.8469915579399612,0.07544078954335479,0.9147021329214704,0.05430213810464548,0.8938411705879077,0.07211190999135748,0.8465330460163327,0.07526054336244137,0.8755169768664179,0.08188825518194805,0.8309849935238627,96
181,20260402,False,tarts,12,35850,61133.28268225935,61133.30226109465,61133.292494870424,0.08434291656208733,0.6438323542139014,0.08478536154311377,0.6675002495576009,0.052925905868320626,0.5256008832668992,0.07191200511433284,0.20439903182203695,0.07462367770644567,0.5103331297151096,0.09455016132909794,0.5073212403952441,96
182,20260402,False,danish,12,35159,61133.3043756301,61133.3239331794,61133.31415549262,0.08453724296753007,0.8619917940921986,0.066076595314249,0.9335278429727538,0.044062419970956085,0.9314452093817008,0.060554360528044845,0.8688493218037032,0.06542359920076928,0.8989535420625892,0.0775901364321514,0.84672266064995,97
182,20260402,False,tarts,12,35159,61133.3043756301,61133.3239331794,61133.31415549262,0.08270471803085612,0.6244733584422159,0.07517206124496027,0.7798439152348785,0.04223259075179975,0.7044408469930277,0.0642484739553913,0.40270922747527943,0.06782766268932071,0.6278668370363503,0.07917340463430733,0.6786446029693555,97
183,20260402,False,danish,12,33582,61133.3366797756,61133.356272008,61133.34646369216,0.07098342586755252,0.8317060141184727,0.07082931009527707,0.9022354112425506,0.049208335570718145,0.9058678235113947,0.052346850623492654,0.8874284480382201,0.061678786823967886,0.8818094242276595,0.07665558125999818,0.8265073117290018,98
183,20260402,False,tarts,12,33582,61133.3366797756,61133.356272008,61133.34646369216,0.08720381678948932,0.5824539493786377,0.08284837446078369,0.5955989334847059,0.03236539674438938,0.7495719970545198,0.06572822546889337,0.5001805128456757,0.07042030485442474,0.6069513481908848,0.08240878261494028,0.6141342372661762,98
184,20260402,False,danish,12,32504,61133.35840555805,61133.377955263,61133.368185237494,0.06335260539464219,0.8839872122661213,0.08337189065202052,0.9188238095340152,0.042365528834829025,0.93142558418537,0.05503358097643931,0.878679811458474,0.06282507029388575,0.903229104360995,0.07962256578974237,0.85352174602026,99
184,20260402,False,tarts,12,32504,61133.35840555805,61133.377955263,61133.368185237494,0.08604625276007358,0.5125517161878465,0.08835975746293803,0.6783032680764894,0.034635381086926154,0.8154075917152341,0.049571745204333,0.6311025005456865,0.06868109619575029,0.6593412691313142,0.08642411065210995,0.6178668051946776,99
185,20260402,False,danish,7,19392,61133.3926646452,61133.403313807954,61133.39798861942,0.07041777135995718,0.8458551607223048,0.07461440210429965,0.9143038621230428,0.046014582365236596,0.9211568642922803,0.060909399396530804,0.8412726708044125,0.06393994887740091,0.8806471394855101,0.08391271988513269,0.809503098945865,100
185,20260402,False,tarts,7,19392,61133.3926646452,61133.403313807954,61133.39798861942,0.0750995883215434,0.6564577538193103,0.08118686826255007,0.6575462853107649,0.02942433765656474,0.8314514047181951,0.05155237006872297,0.5034306502505415,0.06275885246436565,0.6622215235247029,0.07329965275577466,0.6780960161283557,100
186,20260404,False,danish,12,35461,61135.09500779425,61135.1171416851,61135.10719062015,0.06807465335760657,0.7901066895612201,0.06174364629065745,0.8350647809371752,0.05250295102467109,0.8914284945781552,0.06934222531401801,0.7828872855513784,0.06326796259724024,0.8248718126569823,0.05313784407821419,0.9158870612678784,101
186,20260404,False,tarts,12,35461,61135.09500779425,61135.1171416851,61135.10719062015,0.05795381038304709,0.7540640316943225,0.07322730485986022,0.6138889780237164,0.05625743516534735,0.7598738566218904,0.02698432591563561,0.8173399696721325,0.05615588831871861,0.7362917090030154,0.07058175387658538,0.7959351832324599,101
187,20260404,False,danish,12,33982,61135.11891344995,61135.1393734035,61135.129587683536,0.05209013173423367,0.8819848278416824,0.052247624093738086,0.8878316700081632,0.04575508011438161,0.9193626985447122,0.062036545663955764,0.8300261829563511,0.0533508584788472,0.8798013448377272,0.04927969498240524,0.9219427342562,102
187,20260404,False,tarts,12,33982,61135.11891344995,61135.1393734035,61135.129587683536,0.04731340110297977,0.8281863817957741,0.05717959592458213,0.7449463549918591,0.0483627040352825,0.7379913251300431,0.032400382692573275,0.6884869503813525,0.0471614250586734,0.7499027530747572,0.05906504606709725,0.8320891310928984,102
188,20260404,False,danish,12,32528,61135.1833535013,61135.2028764866,61135.193109242646,0.05014081332780479,0.8933336550446215,0.06319295996145488,0.825235468265093,0.057516873657128584,0.8685969233325238,0.07082149839202563,0.7811100426901026,0.06089196732666302,0.8420690223330852,0.04798465710775859,0.9326533114997665,103
188,20260404,False,tarts,12,32528,61135.1833535013,61135.2028764866,61135.193109242646,0.06888364141334723,0.629156845703946,0.06274686622379155,0.6576223648803808,0.035766383218747415,0.8149438590613951,0.030984308609373526,0.6938245945029032,0.05225271960343355,0.6988869160371562,0.062144189436020625,0.7707781626021575,103
189,20260404,False,danish,12,32440,61135.20585409085,61135.225361113495,61135.21560825165,0.04782795372216252,0.9036709567912815,0.05666191903555617,0.860092299264579,0.05351622957778877,0.8870411795301895,0.06909856982693091,0.8011421044746534,0.05730769016107499,0.8629866350151758,0.044369293804882824,0.9441900035018058,104
189,20260404,False,tarts,12,32440,61135.20585409085,61135.225361113495,61135.21560825165,0.06722085602518481,0.6511443133153012,0.05178018090253327,0.7272223906273372,0.031123064449779872,0.848802638487684,0.03189873420820583,0.680479638590455,0.04792182437024025,0.7269122452551944,0.059945444477318754,0.775008227820847,104
190,20260409,False,danish,12,33659,61140.19622346875,61140.2158148099,61140.20601357246,0.09774684825649407,0.5565991998924388,0.10781892839551752,0.31848707540214904,0.0887384335144131,0.6753292427308594,0.10660169595379944,0.44533886052164634,0.10052089189225047,0.49893859463677337,0.08669381040706545,0.6342187159466998,105
190,20260409,False,tarts,12,33659,61140.19622346875,61140.2158148099,61140.20601357246,0.09257116547252653,0.4606589630577451,0.08519071720428896,0.35990303672399104,0.052609680357793634,0.5951184159231837,0.06679422204827348,0.2753281904901088,0.07592121828103508,0.42275215154875717,0.09351409785687172,0.6192753515276735,105
191,20260409,False,danish,12,34576,61140.2236287648,61140.2433324098,61140.233469920255,0.11172047788489506,0.4319184885392942,0.12271467901063948,0.08635348183298817,0.09253749593614434,0.6526087095569215,0.11897452409345091,0.320152877642024,0.11209201929766083,0.372758389392807,0.09167175632807636,0.6150257053781201,106
191,20260409,False,tarts,12,34576,61140.2236287648,61140.2433324098,61140.233469920255,0.08477788324615593,0.4952167267272436,0.08471757642662343,0.3721336573828992,0.06448284021551538,0.6600959442225027,0.08272415590970461,0.1285306631910474,0.07963303318430806,0.41399424788092326,0.10425798050198176,0.47927755286187457,106
192,20260409,False,danish,12,33823,61140.2511643718,61140.27083800955,61140.26099776208,0.11686913700584245,0.3533440498784909,0.13146446306386395,-0.00678973485903303,0.09752944700893934,0.6163744231882066,0.128175551688721,0.22266524379920313,0.11925001605632796,0.2963984955017169,0.11276147945708179,0.5364888132482427,107
192,20260409,False,tarts,12,33823,61140.2511643718,61140.27083800955,61140.26099776208,0.08449765047747587,0.5194514501055937,0.09916833338894107,0.3624018320389635,0.04106380169621152,0.7011516884038658,0.05413947526042073,0.525350102401931,0.07347028289480947,0.5270887682375884,0.09639571510744693,0.5734518766736091,107
193,20260409,False,danish,12,33937,61140.3063301976,61140.32600275015,61140.31615968787,0.12087041498692505,0.3410546202950163,0.1370757879108503,-0.13209950196220185,0.10089812316676314,0.592036223922487,0.1254235467510231,0.2447272844277299,0.12176917322199539,0.26142965667075785,0.10516044103891116,0.528274736157531,108
193,20260409,False,tarts,12,33937,61140.3063301976,61140.32600275015,61140.31615968787,0.08473321089623294,0.4252615874413036,0.08917754003351211,0.28538711445503223,0.05871876690805534,0.5436333032835355,0.0697749017164598,0.27677222911693755,0.07656497432239871,0.3827635585742023,0.09042505758770843,0.5436648650431671,108
194,20260409,False,danish,12,33501,61140.33370388525,61140.356126403,61140.344922792596,0.10114929395344112,0.5041123726683898,0.11145424071740548,0.2680086615627692,0.08760869264794469,0.6893759305562088,0.10846284476273477,0.4496962266099917,0.10258252673174918,0.4777982978493399,0.08578601207065478,0.665641053453901,109
194,20260409,False,tarts,12,33501,61140.33370388525,61140.356126403,61140.344922792596,0.09340106686681261,0.518473139781935,0.08340357482876228,0.3808665272754591,0.07650609840271905,0.6863863107623016,0.08874836685601445,0.1787515962106233,0.08574580353943277,0.4411193935075798,0.11157265451611977,0.5143750141633597,109
195,20260409,False,danish,12,33429,61140.36396950305,61140.3837222605,61140.37388120396,0.08066000760156947,0.6931924250628717,0.1018640828307548,0.4308247969805271,0.075223188074095,0.7699199891158908,0.09739332513137663,0.5619917603851114,0.08947948927186167,0.6139822428861003,0.07785019734657894,0.7213189506438424,110
195,20260409,False,tarts,12,33429,61140.36396950305,61140.3837222605,61140.37388120396,0.07651110512571427,0.6351122781687183,0.09724729744717957,0.3523578545089046,0.04023001498011306,0.8204279439356204,0.043771405794807,0.6518452113162703,0.06863923101785907,0.6149358219823784,0.09196305670679285,0.6163437600034478,110
196,20260409,False,danish,12,32995,61140.391252650006,61140.41088354265,61140.40106316064,0.06422712425471279,0.8224925986310864,0.10464844821792878,0.4013962323642655,0.07165678197612346,0.7891793554272221,0.09398467413739653,0.6047338683723951,0.0852118456852349,0.6544505136987422,0.07570602789938213,0.7398651545173631,111
196,20260409,False,tarts,12,32995,61140.391252650006,61140.41088354265,61140.40106316064,0.07272542753771472,0.5140809855411532,0.07918441987502191,0.5303460542033939,0.03439489966878321,0.8283330142810238,0.03831215992421781,0.7119034540180367,0.05960283315995068,0.6461658770109018,0.07500921216651647,0.7105423744351759,111
197,20260418,False,danish,12,33819,61149.2868056206,61149.3061552189,61149.296480043784,0.08016645651731062,0.7310449352952806,0.07314965601766742,0.7579173735802096,0.0673248146236971,0.8306340924175954,0.08296488853455465,0.6817073452356038,0.07614679297204704,0.7503259366321724,0.06622425196805352,0.8954399852062362,112
197,20260418,False,tarts,12,33819,61149.2868056206,61149.3061552189,61149.296480043784,0.0779439927235325,0.6704622511063488,0.10870477475596206,0.35920967422362476,0.07129352637377452,0.7236017556488299,0.041107721557916393,0.635756584948976,0.07852484595801797,0.5972575664819448,0.09684840229808984,0.690038484072185,112
200,20260418,False,danish,6,16734,61149.3801834886,61149.3994829361,61149.38984796358,0.09572887782000854,0.6392577148524939,0.0790414610002449,0.7166598493643438,0.06548240572859296,0.8389436136655442,0.09058731772706374,0.6270408833575337,0.08352481397572732,0.705475515309979,0.07842131869870016,0.840298898493977,113
200,20260418,False,tarts,6,16734,61149.3801834886,61149.3994829361,61149.38984796358,0.10436584893157698,0.6691668311892148,0.06378599401736394,0.6746011324243738,0.05167589862315035,0.7970446587528456,0.061155339266641344,0.5972831046531766,0.07309455772374585,0.6845239317549028,0.09533793137852435,0.7221933157695904,113
201,20260418,False,danish,6,17596,61149.38215349595,61149.40142272755,61149.39178371727,0.09053751652227084,0.6357343106399674,0.08088119589081508,0.7024022349673853,0.07269610942900429,0.7949100488712559,0.09053627104523658,0.5899099843713439,0.08399456894293698,0.6807391447124882,0.08231744051247639,0.7817211232713934,114
201,20260418,False,tarts,6,17596,61149.38215349595,61149.40142272755,61149.39178371727,0.09139420478699617,0.655035170407202,0.07054136536977575,0.6615758050703632,0.0499169327574583,0.6729903759810283,0.06031560298058065,0.5155171447932014,0.06974714516685115,0.6262796240629487,0.08663649877789599,0.6725595905702638,114
202,20260419,False,danish,12,30540,61150.160322563344,61150.2148300658,61150.18756448341,0.13263753435278855,0.33732968467372154,0.11257820976410766,0.3069216672912508,0.10597087201347721,0.6481620383293788,0.1261468644762128,0.3021265187738669,0.11980132090815543,0.39863497726705455,0.10405331357481673,0.7317908213631462,115
202,20260419,False,tarts,12,30540,61150.160322563344,61150.2148300658,61150.18756448341,0.08220061141044886,0.6041546154102269,0.08168611533329596,0.46385580359142375,0.05600122692543186,0.715978637784146,0.06222906725130538,0.48434720629996586,0.07148103976338296,0.5670840657714407,0.09071642723959294,0.6696070462686108,115
203,20260419,False,danish,12,21986,61150.16226229945,61150.21677141905,61150.189502097324,0.12223836463718674,0.3861257818236855,0.11278194689799304,0.3590614487572329,0.103531036101447,0.6505839986073867,0.12312784492926783,0.2832301588052309,0.11569477837011541,0.419750346998384,0.0993215470631222,0.7270627439923734,116
203,20260419,False,tarts,12,21986,61150.16226229945,61150.21677141905,61150.189502097324,0.08870133826366863,0.5260484537859969,0.06700418478547066,0.5785739603232811,0.043343193677615174,0.6726540432807804,0.059196684888284126,0.35017374205301643,0.06659648663493692,0.5318625498607688,0.08772922699589329,0.6384759140233637,116
204,20260420,False,danish,12,35816,61150.9704967044,61151.0238713792,61150.99717015258,0.07886143515620099,0.7457277224878676,0.05829316473939995,0.8633838049523925,0.05565369929986589,0.8811366358539575,0.07172563685834277,0.7737853136853976,0.06681900971790376,0.8160083692449038,0.07064225491675005,0.8681200104391751,117
204,20260420,False,tarts,12,35816,61150.9704967044,61151.0238713792,61150.99717015258,0.08683515947242362,0.6930381398708534,0.05349860409090083,0.7628077898748519,0.03759040725536927,0.8214903165593608,0.046047842585580596,0.7808413548085951,0.05902518124641195,0.7645444002784153,0.07427416219686862,0.8216167044220886,117
205,20260420,False,danish,12,35434,61150.972469214656,61151.02585444445,61150.999149301206,0.07337108598768693,0.7739015068816948,0.0836271760316296,0.6644124587498664,0.07893049028770363,0.7911458225800585,0.08459893286838249,0.7140329084105848,0.08025556455717583,0.7358731741555511,0.07674679437871879,0.8043091468560389,118
205,20260420,False,tarts,12,35434,61150.972469214656,61151.02585444445,61150.999149301206,0.07628181118469483,0.6051067577754654,0.07637004098764447,0.47380052310863846,0.05784188065946098,0.8107318236521577,0.04874621401464523,0.6719795567547823,0.0659036691259615,0.640404665322761,0.0813867893089427,0.7261141603170231,118
206,20260423,False,danish,27,68421,61153.9755377383,61154.0539050476,61154.00903917584,0.07400804578456137,0.748421795405273,0.0669445700225079,0.8133534495887121,0.05353333651832695,0.8891091514880319,0.06006447283458404,0.8666801409772192,0.06409431587907995,0.829391134364809,0.05660064795218514,0.8829078846293614,119
206,20260423,False,tarts,27,68421,61153.9755377383,61154.0539050476,61154.00903917584,0.06026138479027905,0.6046544161530402,0.06435850346788981,0.5735968634888264,0.036899509592329786,0.7541497846496601,0.0250931311288247,0.8503040062293415,0.04940822427357436,0.6956762676302171,0.06649788368400122,0.7711477514046342,119
208,20260430,False,danish,29,80586,61161.0135924962,61161.0796855948,61161.04278022225,0.0945320562846205,0.6383667280014897,0.08406501347492021,0.6733301512163196,0.06351404217705059,0.8399025524056514,0.07919452352807976,0.7110783795848562,0.08110031175409395,0.7156694528020792,0.08270658337427139,0.8021020354535864,120
208,20260430,False,tarts,29,80586,61161.0135924962,61161.0796855948,61161.04278022225,0.08633901068777526,0.49629552935989896,0.0587292157796681,0.6842326550507577,0.03546781352675184,0.8020304815957988,0.055964646166260394,0.32255855471135486,0.06183355272326214,0.5762793051794526,0.08473088245150845,0.6460976635096647,120
209,20260513,False,danish,20,55803,61173.96234878035,61174.0664782052,61174.01429955108,0.06051105777749771,0.8383812862699855,0.05223605889966789,0.8891209582081251,0.04326460944400725,0.9281792961676458,0.05198263645384722,0.8895504580593465,0.052355073502375504,0.8863079996762757,0.05219153378588728,0.9092516782914077,121
209,20260513,False,tarts,20,55803,61173.96234878035,61174.0664782052,61174.01429955108,0.06618665247361206,0.6644304752457552,0.05867924015076053,0.6953211450711461,0.029943476793800102,0.8182912434548589,0.036881845190138374,0.7906332439682952,0.05020161475855011,0.7421690269350137,0.06646910658341154,0.8356362308033506,121
210,20260513,False,danish,19,53110,61173.96434744875,61174.06849711755,61174.01507590586,0.06198769397709209,0.8302323389431383,0.0652759942086895,0.8106359670680573,0.05356503118393493,0.8879155071048881,0.07451665090336808,0.7705036363175402,0.06427552693700929,0.8248218623584059,0.060162502765163516,0.8664868037508744,122
210,20260513,False,tarts,19,53110,61173.96434744875,61174.06849711755,61174.01507590586,0.06490523252046843,0.572546267906125,0.06060727355382871,0.6260312460861346,0.04495605064228375,0.751875200023927,0.027029974328659633,0.7989121852995583,0.05156936304077324,0.6873412248289362,0.06276186095914614,0.7831491715311375,122
211,20260513,False,danish,8,22544,61174.0813330188,61174.116855963104,61174.10107179792,0.0555275905475774,0.867786407773263,0.042316356311762914,0.9289054832221743,0.04748797682696613,0.9130855703181079,0.051141618837295434,0.8932641628919004,0.04935727009251314,0.9007604060513613,0.05400584322244539,0.9084952497312762,123
211,20260513,False,tarts,8,22544,61174.0813330188,61174.116855963104,61174.10107179792,0.07091178230553069,0.6401728038160333,0.0699072256821738,0.652992006022449,0.04412326784991566,0.742338815093465,0.04567994229418858,0.7290934132673552,0.059052986728194264,0.6911492595498256,0.07028382363745185,0.7912115829075299,123
212,20260513,False,danish,8,18453,61174.08330009025,61174.11882942406,61174.103036541164,0.058838103225389356,0.8501389146604802,0.05032894294311163,0.8957453100000193,0.05167880230991053,0.8949018059861268,0.05360850740301994,0.8890756708221623,0.053711022060418424,0.8824654253671972,0.05565823988554683,0.886896891331216,124
212,20260513,False,tarts,8,18453,61174.08330009025,61174.11882942406,61174.103036541164,0.05660629993082058,0.6785440457196315,0.07518567211225802,0.5810440961920086,0.033784282472146834,0.7463009186983554,0.035400228090400054,0.7542430654206467,0.05303704453926555,0.6900330315076606,0.06890630096163133,0.7552575000849318,124
215,20260709,False,danish,7,19769,61231.02873690885,61231.0589689907,61231.046590490485,0.0680027667319897,0.7910233679918582,0.06512204843628057,0.8221478703430054,0.06015517091322844,0.8541321507149423,0.06153741533715176,0.8711599859283427,0.06377843591238248,0.8346158437445371,0.06626768488139288,0.853546266489048,125
215,20260709,False,tarts,7,19769,61231.02873690885,61231.0589689907,61231.046590490485,0.05221105752834274,0.7600937291603135,0.0667412089025023,0.6650163926078755,0.02941222304232425,0.8092931959495097,0.030526195591335382,0.8250286991655457,0.047374336342494716,0.7648580042208111,0.0570899165979218,0.831001812038263,125
216,20260709,False,danish,6,17242,61231.0420170557,61231.0608256206,61231.05142853903,0.06586239832881442,0.8051318939913902,0.061852902796027405,0.8363727398454658,0.05505800842563008,0.8793103207871587,0.05986648694526422,0.8756130625902278,0.06078449154365461,0.8491070043035606,0.06312237610361626,0.859326491465451,126
216,20260709,False,tarts,6,17242,61231.0420170557,61231.0608256206,61231.05142853903,0.053158172659209496,0.7237565384749414,0.06404617112516085,0.6550126157891766,0.023638220416481465,0.8663139021958379,0.02564139285135736,0.8387548353025641,0.04512191775643938,0.77095947294063,0.0567792922340839,0.8205645437504311,126
